   5.00532198       7.80166592E-05   3.22339460E-02   1.32463244E-03   7.70281887       29.3865929      -3.39703934E-06   2.49356817E-05  0.179538146       7.37799983E-03   15.4584723       9.27958731E-03   2.49677159E-05   2.78196858E-05   120.919968       5.46019943E-03  -451932.031       15.4247322      0.103923045    
   5.01056719       7.73524735E-05   3.23012657E-02  -1.71473238E-03   7.68679571       29.3865929      -3.39703934E-06   2.49338627E-05  0.179725528      -9.54083912E-03   15.4262486       9.28094052E-03   2.49677159E-05   2.81130597E-05   120.919968       5.43163484E-03  -459099.688       15.4247322      0.103923045    
   5.01581240       7.66759476E-05   3.23611386E-02   1.47877471E-03   7.67259550       29.3865929      -3.39703934E-06   2.49320437E-05  0.179892018       8.22034664E-03   15.3977528       9.28229466E-03   2.49677159E-05   2.84095277E-05   120.919968       5.40321926E-03  -466381.062       15.4247322      0.103923045    
   5.02105761       7.55424480E-05   3.22236679E-02  -1.17372489E-03   7.70532799       29.3865929      -3.39703934E-06   2.49302248E-05  0.179509521      -6.53851079E-03   15.4634666       9.28364974E-03   2.49677159E-05   2.87091243E-05   120.919968       5.37495269E-03  -473777.906       15.4247322      0.103923045    
   5.02630281       7.51314074E-05   3.23910341E-02   1.08299742E-03   7.66551876       29.3865929      -3.39703934E-06   2.49284058E-05  0.179975092       6.01748517E-03   15.3835773       9.28500481E-03   2.49677159E-05   2.90118805E-05   120.919968       5.34683373E-03  -481292.062       15.4247322      0.103923045    
   5.03154802       7.39658208E-05   3.22295092E-02  -1.26250368E-03   7.70392323       29.3865929      -3.39703934E-06   2.49265868E-05  0.179525793      -7.03243632E-03   15.4606495       9.28635988E-03   2.49677159E-05   2.93178291E-05   120.919968       5.31886192E-03  -488925.375       15.4247322      0.103923045    
   5.03679323       7.34489877E-05   3.23465317E-02   1.58826716E-03   7.67603159       29.3865929      -3.39703934E-06   2.49247678E-05  0.179851413       8.83099623E-03   15.4046669       9.28771496E-03   2.49677159E-05   2.96270046E-05   120.919968       5.29103633E-03  -496679.781       15.4247322      0.103923045    
   5.04203844       7.26229337E-05   3.23247388E-02  -1.68636907E-03   7.68119192       29.3865929      -3.39703934E-06   2.49229488E-05  0.179790825      -9.37961694E-03   15.4150276       9.28907190E-03   2.49677159E-05   2.99394414E-05   120.919968       5.26335649E-03  -504557.156       15.4247322      0.103923045    
   5.04728365       7.16072609E-05   3.22134756E-02   9.81745310E-04   7.70767927       29.3865929      -3.39703934E-06   2.49211298E-05  0.179481134       5.46990801E-03   15.4682856       9.29042697E-03   2.49677159E-05   3.02551689E-05   120.919968       5.23582147E-03  -512559.469       15.4247322      0.103923045    
   5.05252886       7.12771871E-05   3.24078687E-02   6.35047094E-04   7.66141844       29.3865929      -3.39703934E-06   2.49193108E-05  0.180021852       3.52761103E-03   15.3754911       9.29178391E-03   2.49677159E-05   3.05742324E-05   120.919968       5.20843035E-03  -520688.719       15.4247322      0.103923045    
   5.05777407       7.02996404E-05   3.23051922E-02  -1.71470328E-03   7.68582153       29.3865929      -3.39703934E-06   2.49174918E-05  0.179736450      -9.54009779E-03   15.4243336       9.29313991E-03   2.49677159E-05   3.08966555E-05   120.919968       5.18118218E-03  -528946.938       15.4247322      0.103923045    
   5.06301928       6.93183538E-05   3.21948826E-02   2.73746584E-04   7.71210098       29.3865929      -3.39703934E-06   2.49156728E-05  0.179429322       1.52565131E-03   15.4772167       9.29449685E-03   2.49677159E-05   3.12224802E-05   120.919968       5.15407696E-03  -537336.000       15.4247322      0.103923045    
   5.06826448       6.88472064E-05   3.23179848E-02   1.70226500E-03   7.68283606       29.3865929      -3.39703934E-06   2.49138538E-05  0.179772034       9.46902018E-03   15.4182863       9.29585472E-03   2.49677159E-05   3.15517391E-05   120.919968       5.12711378E-03  -545858.250       15.4247322      0.103923045    
   5.07350969       6.83233302E-05   3.24150138E-02   2.14386819E-04   7.65978003       29.3865929      -3.39703934E-06   2.49120349E-05  0.180041701       1.19076204E-03   15.3721638       9.29721165E-03   2.49677159E-05   3.18844759E-05   120.919968       5.10029122E-03  -554515.625       15.4247322      0.103923045    
   5.07875490       6.74967741E-05   3.23652998E-02  -1.43872655E-03   7.67166615       29.3865929      -3.39703934E-06   2.49102159E-05  0.179903582      -7.99720921E-03   15.3958340       9.29856952E-03   2.49677159E-05   3.22207197E-05   120.919968       5.07360930E-03  -563310.250       15.4247322      0.103923045    
   5.08400011       6.65808402E-05   3.22674960E-02  -1.61460752E-03   7.69494343       29.3865929      -3.39703934E-06   2.49083969E-05  0.179631561      -8.98844004E-03   15.4425068       9.29992832E-03   2.49677159E-05   3.25605033E-05   120.919968       5.04706707E-03  -572244.375       15.4247322      0.103923045    
   5.08924532       6.57550918E-05   3.22080702E-02  -8.39560176E-04   7.70913267       29.3865929      -3.39703934E-06   2.49065779E-05  0.179466069      -4.67809988E-03   15.4710503       9.30128619E-03   2.49677159E-05   3.29038703E-05   120.919968       5.02066361E-03  -581320.250       15.4247322      0.103923045    
   5.09449053       6.50307338E-05   3.21938805E-02   5.72657018E-06   7.71252775       29.3865929      -3.39703934E-06   2.49047589E-05  0.179426536       3.19159590E-05   15.4778881       9.30264499E-03   2.49677159E-05   3.32508680E-05   120.919968       4.99439798E-03  -590540.062       15.4247322      0.103923045    
   5.09973574       6.43538369E-05   3.21994536E-02   5.36622189E-04   7.71120262       29.3865929      -3.39703934E-06   2.49029399E-05  0.179442063       2.99050403E-03   15.4752102       9.30400379E-03   2.49677159E-05   3.36015146E-05   120.919968       4.96826973E-03  -599906.062       15.4247322      0.103923045    
   5.10498095       6.36822588E-05   3.22041549E-02   7.21940771E-04   7.71007109       29.3865929      -3.39703934E-06   2.49011209E-05  0.179455161       4.02295915E-03   15.4729376       9.30536352E-03   2.49677159E-05   3.39558683E-05   120.919968       4.94227838E-03  -609420.625       15.4247322      0.103923045    
   5.11022615       6.30019058E-05   3.22007909E-02   5.92892990E-04   7.71092081       29.3865929      -3.39703934E-06   2.48993019E-05  0.179445788       3.30402283E-03   15.4746037       9.30672325E-03   2.49677159E-05   3.43139582E-05   120.919968       4.91642300E-03  -619086.000       15.4247322      0.103923045    
   5.11547136       6.23226297E-05   3.21942233E-02   1.27774896E-04   7.71246767       29.3865929      -3.39703934E-06   2.48974829E-05  0.179427490       7.12125562E-04   15.4777451       9.30808298E-03   2.49677159E-05   3.46758206E-05   120.919968       4.89070266E-03  -628904.812       15.4247322      0.103923045    
   5.12071657       6.16794496E-05   3.22026834E-02  -6.66608394E-04   7.71047544       29.3865929      -3.39703934E-06   2.48956640E-05  0.179451063      -3.71470838E-03   15.4736996       9.30944271E-03   2.49677159E-05   3.50414957E-05   120.919968       4.86511691E-03  -638879.312       15.4247322      0.103923045    
   5.12596178       6.11193900E-05   3.22515108E-02  -1.50247861E-03   7.69883347       29.3865929      -3.39703934E-06   2.48938450E-05  0.179587051      -8.36629700E-03   15.4502478       9.31080431E-03   2.49677159E-05   3.54110307E-05   120.919968       4.83966526E-03  -649011.938       15.4247322      0.103923045    
   5.13120699       6.06466783E-05   3.23442742E-02  -1.60425878E-03   7.67678881       29.3865929      -3.39703934E-06   2.48920260E-05  0.179845139      -8.92022345E-03   15.4059629       9.31216404E-03   2.49677159E-05   3.57844547E-05   120.919968       4.81434679E-03  -659305.375       15.4247322      0.103923045    
   5.13645220       6.01360334E-05   3.24148946E-02  -2.65420793E-04   7.65999031       29.3865929      -3.39703934E-06   2.48902070E-05  0.180041373      -1.47422112E-03   15.3724022       9.31352656E-03   2.49677159E-05   3.61618331E-05   120.919968       4.78916056E-03  -669762.000       15.4247322      0.103923045    
   5.14169741       5.93922559E-05   3.23563144E-02   1.52039214E-03   7.67391443       29.3865929      -3.39703934E-06   2.48883880E-05  0.179878607       8.45232327E-03   15.4002199       9.31488723E-03   2.49677159E-05   3.65431843E-05   120.919968       4.76410659E-03  -680384.438       15.4247322      0.103923045    
   5.14694262       5.85057169E-05   3.22141685E-02   9.84964310E-04   7.70772457       29.3865929      -3.39703934E-06   2.48865690E-05  0.179483056       5.48778428E-03   15.4681644       9.31624882E-03   2.49677159E-05   3.69285517E-05   120.919968       4.73918300E-03  -691175.438       15.4247322      0.103923045    
   5.15218782       5.79446787E-05   3.22464295E-02  -1.45529083E-03   7.70003557       29.3865929      -3.39703934E-06   2.48847500E-05  0.179572910      -8.10417812E-03   15.4526758       9.31761134E-03   2.49677159E-05   3.73179937E-05   120.919968       4.71438980E-03  -702137.562       15.4247322      0.103923045    
   5.15743303       5.76238635E-05   3.24108079E-02  -5.23827446E-04   7.66092968       29.3865929      -3.39703934E-06   2.48829310E-05  0.180030018      -2.90966732E-03   15.3743076       9.31897294E-03   2.49677159E-05   3.77115321E-05   120.919968       4.68972698E-03  -713273.562       15.4247322      0.103923045    
   5.16267824       5.68044561E-05   3.22915837E-02   1.70086417E-03   7.68932676       29.3865929      -3.39703934E-06   2.48811120E-05  0.179698586       9.46509466E-03   15.4311028       9.32033546E-03   2.49677159E-05   3.81092177E-05   120.919968       4.66519268E-03  -724586.062       15.4247322      0.103923045    
   5.16792345       5.60844164E-05   3.22231911E-02  -1.15752697E-03   7.70559359       29.3865929      -3.39703934E-06   2.48792931E-05  0.179508194      -6.44832384E-03   15.4638491       9.32169892E-03   2.49677159E-05   3.85111125E-05   120.919968       4.64078644E-03  -736078.125       15.4247322      0.103923045    
   5.17316866       5.58233260E-05   3.24161574E-02  -4.02175610E-05   7.65968370       29.3865929      -3.39703934E-06   2.48774741E-05  0.180044875      -2.23375217E-04   15.3717976       9.32306238E-03   2.49677159E-05   3.89172274E-05   120.919968       4.61650873E-03  -747752.375       15.4247322      0.103923045    
   5.17841387       5.48878561E-05   3.22137624E-02   9.73218645E-04   7.70787477       29.3865929      -3.39703934E-06   2.48756551E-05  0.179481924       5.42237703E-03   15.4684134       9.32442490E-03   2.49677159E-05   3.93276387E-05   120.919968       4.59235767E-03  -759611.750       15.4247322      0.103923045    
