   5.00532198       3.13824101E-04  0.129661903       0.00000000       1.92808807       29.3865929      -3.39703934E-06   2.49356817E-05  0.360085964       0.00000000       3.85617948       9.27958731E-03   2.49677159E-05   2.78196858E-05   483.679871       2.18407977E-02  -451932.031       3.85618305       2.59807613E-02
   5.01056719       3.10503878E-04  0.129661903       0.00000000       1.92808807       29.3865929      -3.39703934E-06   2.49338627E-05  0.360085964       0.00000000       3.85617948       9.28094052E-03   2.49677159E-05   2.81130597E-05   483.679871       2.17265394E-02  -459099.688       3.85618305       2.59807613E-02
   5.01581240       3.07218783E-04  0.129661903       1.54251751E-07   1.92808807       29.3865929      -3.39703934E-06   2.49320437E-05  0.360085964       4.28374790E-07   3.85617948       9.28229466E-03   2.49677159E-05   2.84095277E-05   483.679871       2.16128770E-02  -466381.062       3.85618305       2.59807613E-02
   5.02105761       3.03968409E-04  0.129661903       3.19098831E-07   1.92808807       29.3865929      -3.39703934E-06   2.49302248E-05  0.360085964       8.86174064E-07   3.85617948       9.28364974E-03   2.49677159E-05   2.87091243E-05   483.679871       2.14998107E-02  -473777.906       3.85618305       2.59807613E-02
   5.02630281       3.00752436E-04  0.129661903       4.83083511E-07   1.92808807       29.3865929      -3.39703934E-06   2.49284058E-05  0.360085964       1.34157835E-06   3.85617948       9.28500481E-03   2.49677159E-05   2.90118805E-05   483.679871       2.13873349E-02  -481292.062       3.85618305       2.59807613E-02
   5.03154802       2.97570426E-04  0.129661903       7.68993516E-07   1.92808807       29.3865929      -3.39703934E-06   2.49265868E-05  0.360085964       2.13558314E-06   3.85617948       9.28635988E-03   2.49677159E-05   2.93178291E-05   483.679871       2.12754477E-02  -488925.375       3.85618305       2.59807613E-02
   5.03679323       2.94422149E-04  0.129661903       1.09354016E-06   1.92808807       29.3865929      -3.39703934E-06   2.49247678E-05  0.360085964       3.03688648E-06   3.85617948       9.28771496E-03   2.49677159E-05   2.96270046E-05   483.679871       2.11641453E-02  -496679.781       3.85618305       2.59807613E-02
   5.04203844       2.91307137E-04  0.129661903       1.41639009E-06   1.92808807       29.3865929      -3.39703934E-06   2.49229488E-05  0.360085964       3.93347773E-06   3.85617948       9.28907190E-03   2.49677159E-05   2.99394414E-05   483.679871       2.10534260E-02  -504557.156       3.85618305       2.59807613E-02
   5.04728365       2.88225099E-04  0.129661903       1.03843513E-06   1.92808712       29.3865929      -3.39703934E-06   2.49211298E-05  0.360085964       2.88385331E-06   3.85617852       9.29042697E-03   2.49677159E-05   3.02551689E-05   483.679871       2.09432859E-02  -512559.469       3.85618305       2.59807613E-02
   5.05252886       2.85175687E-04  0.129661903       2.39735755E-07   1.92808712       29.3865929      -3.39703934E-06   2.49193108E-05  0.360085964       6.65773655E-07   3.85617852       9.29178391E-03   2.49677159E-05   3.05742324E-05   483.679871       2.08337214E-02  -520688.719       3.85618305       2.59807613E-02
   5.05777407       2.82158522E-04  0.129661903      -5.54785345E-07   1.92808712       29.3865929      -3.39703934E-06   2.49174918E-05  0.360085964      -1.54070244E-06   3.85617852       9.29313991E-03   2.49677159E-05   3.08966555E-05   483.679871       2.07247287E-02  -528946.938       3.85618305       2.59807613E-02
   5.06301928       2.79173284E-04  0.129661903      -1.23477184E-06   1.92808712       29.3865929      -3.39703934E-06   2.49156728E-05  0.360085964      -3.42910289E-06   3.85617852       9.29449685E-03   2.49677159E-05   3.12224802E-05   483.679871       2.06163079E-02  -537336.000       3.85618305       2.59807613E-02
   5.06826448       2.76219595E-04  0.129661903      -1.29156967E-06   1.92808807       29.3865929      -3.39703934E-06   2.49138538E-05  0.360085964      -3.58683701E-06   3.85617948       9.29585472E-03   2.49677159E-05   3.15517391E-05   483.679871       2.05084551E-02  -545858.250       3.85618305       2.59807613E-02
   5.07350969       2.73297192E-04  0.129661903      -6.65876371E-07   1.92808807       29.3865929      -3.39703934E-06   2.49120349E-05  0.360085964      -1.84921498E-06   3.85617948       9.29721165E-03   2.49677159E-05   3.18844759E-05   483.679871       2.04011649E-02  -554515.625       3.85618305       2.59807613E-02
   5.07875490       2.70405668E-04  0.129661903       8.25206996E-08   1.92808807       29.3865929      -3.39703934E-06   2.49102159E-05  0.360085964       2.29169444E-07   3.85617948       9.29856952E-03   2.49677159E-05   3.22207197E-05   483.679871       2.02944372E-02  -563310.250       3.85618305       2.59807613E-02
   5.08400011       2.67544732E-04  0.129661903       8.56475481E-07   1.92808807       29.3865929      -3.39703934E-06   2.49083969E-05  0.360085964       2.37853055E-06   3.85617948       9.29992832E-03   2.49677159E-05   3.25605033E-05   483.679871       2.01882683E-02  -572244.375       3.85618305       2.59807613E-02
   5.08924532       2.64714123E-04  0.129661903       1.60413754E-06   1.92808676       29.3865929      -3.39703934E-06   2.49065779E-05  0.360085964       4.45487376E-06   3.85617805       9.30128619E-03   2.49677159E-05   3.29038703E-05   483.679871       2.00826544E-02  -581320.250       3.85618305       2.59807613E-02
   5.09449053       2.61913403E-04  0.129661903       8.38259950E-07   1.92808676       29.3865929      -3.39703934E-06   2.49047589E-05  0.360085964       2.32794400E-06   3.85617805       9.30264499E-03   2.49677159E-05   3.32508680E-05   483.679871       1.99775919E-02  -590540.062       3.85618305       2.59807613E-02
   5.09973574       2.59142311E-04  0.129661903       7.63885240E-08   1.92808676       29.3865929      -3.39703934E-06   2.49029399E-05  0.360085964       2.12139682E-07   3.85617805       9.30400379E-03   2.49677159E-05   3.36015146E-05   483.679871       1.98730789E-02  -599906.062       3.85618305       2.59807613E-02
   5.10498095       2.56400526E-04  0.129661903      -6.38806569E-07   1.92808676       29.3865929      -3.39703934E-06   2.49011209E-05  0.360085964      -1.77403911E-06   3.85617805       9.30536352E-03   2.49677159E-05   3.39558683E-05   483.679871       1.97691135E-02  -609420.625       3.85618305       2.59807613E-02
   5.11022615       2.53687758E-04  0.129661903      -1.24194344E-06   1.92808676       29.3865929      -3.39703934E-06   2.48993019E-05  0.360085964      -3.44901923E-06   3.85617805       9.30672325E-03   2.49677159E-05   3.43139582E-05   483.679871       1.96656920E-02  -619086.000       3.85618305       2.59807613E-02
