   5.00532198       1.53130241E-04   6.32684305E-02  -3.02239936E-02   3.86993718       29.3865929      -3.39703934E-06   2.49356817E-05  0.251532167     -0.120159559       7.80632734       9.27958731E-03   2.49677159E-05   2.78196858E-05   241.839935       1.09203989E-02  -451932.031       7.71236610       5.19615225E-02
   5.01056719       1.45628946E-04   6.08125329E-02   1.71078667E-02   4.01603079       29.3865929      -3.39703934E-06   2.49338627E-05  0.246601969       6.93744123E-02   8.12160015       9.28094052E-03   2.49677159E-05   2.81130597E-05   241.839935       1.08632697E-02  -459099.688       7.71236610       5.19615225E-02
   5.01581240       1.59095231E-04   6.71462566E-02   2.08046809E-02   3.63928294       29.3865929      -3.39703934E-06   2.49320437E-05  0.259125948       8.02879110E-02   7.35549736       9.28229466E-03   2.49677159E-05   2.84095277E-05   241.839935       1.08064385E-02  -466381.062       7.71236610       5.19615225E-02
   5.02105761       1.55690228E-04   6.64118081E-02  -2.57142819E-02   3.68297029       29.3865929      -3.39703934E-06   2.49302248E-05  0.257704884      -9.97818932E-02   7.43684340       9.28364974E-03   2.49677159E-05   2.87091243E-05   241.839935       1.07499054E-02  -473777.906       7.71236610       5.19615225E-02
   5.02630281       1.40920645E-04   6.07544184E-02  -1.64131019E-02   4.01946306       29.3865929      -3.39703934E-06   2.49284058E-05  0.246484116      -6.65888861E-02   8.12934208       9.28500481E-03   2.49677159E-05   2.90118805E-05   241.839935       1.06936675E-02  -481292.062       7.71236610       5.19615225E-02
   5.03154802       1.41823388E-04   6.17974363E-02   2.50574816E-02   3.95743036       29.3865929      -3.39703934E-06   2.49265868E-05  0.248590901      0.100798063       7.99214220       9.28635988E-03   2.49677159E-05   2.93178291E-05   241.839935       1.06377238E-02  -488925.375       7.71236610       5.19615225E-02
   5.03679323       1.52005974E-04   6.69425949E-02   2.24188901E-02   3.65139222       29.3865929      -3.39703934E-06   2.49247678E-05  0.258732677       8.66488516E-02   7.37787008       9.28771496E-03   2.49677159E-05   2.96270046E-05   241.839935       1.05820727E-02  -496679.781       7.71236610       5.19615225E-02
   5.04203844       1.52176217E-04   6.77342042E-02  -1.42713217E-02   3.60427976       29.3865929      -3.39703934E-06   2.49229488E-05  0.260257959      -5.48352934E-02   7.29161930       9.28907190E-03   2.49677159E-05   2.99394414E-05   241.839935       1.05267130E-02  -504557.156       7.71236610       5.19615225E-02
   5.04728365       1.41841301E-04   6.38091937E-02  -3.08844391E-02   3.83775592       29.3865929      -3.39703934E-06   2.49211298E-05  0.252604812     -0.122263856       7.74015379       9.29042697E-03   2.49677159E-05   3.02551689E-05   241.839935       1.04716429E-02  -512559.469       7.71236610       5.19615225E-02
   5.05252886       1.32999325E-04   6.04713038E-02  -1.22393006E-02   4.03629541       29.3865929      -3.39703934E-06   2.49193108E-05  0.245909140      -4.97716367E-02   8.16739368       9.29178391E-03   2.49677159E-05   3.05742324E-05   241.839935       1.04168607E-02  -520688.719       7.71236610       5.19615225E-02
