   5.00532198       1.04608007E-04   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49356817E-05  0.207895711       0.00000000       11.5685482       9.27958731E-03   2.49677159E-05   2.78196858E-05   161.226608       7.28026545E-03  -451932.031       11.5685501       7.79422894E-02
   5.01056719       1.03501276E-04   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49338627E-05  0.207895711       0.00000000       11.5685482       9.28094052E-03   2.49677159E-05   2.81130597E-05   161.226608       7.24217901E-03  -459099.688       11.5685501       7.79422894E-02
   5.01581240       1.02406237E-04   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49320437E-05  0.207895711       0.00000000       11.5685482       9.28229466E-03   2.49677159E-05   2.84095277E-05   161.226608       7.20429188E-03  -466381.062       11.5685501       7.79422894E-02
   5.02105761       1.01322781E-04   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49302248E-05  0.207895711       0.00000000       11.5685482       9.28364974E-03   2.49677159E-05   2.87091243E-05   161.226608       7.16660311E-03  -473777.906       11.5685501       7.79422894E-02
   5.02630281       1.00250792E-04   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49284058E-05  0.207895711       0.00000000       11.5685482       9.28500481E-03   2.49677159E-05   2.90118805E-05   161.226608       7.12911086E-03  -481292.062       11.5685501       7.79422894E-02
   5.03154802       9.91901325E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49265868E-05  0.207895711       0.00000000       11.5685482       9.28635988E-03   2.49677159E-05   2.93178291E-05   161.226608       7.09181558E-03  -488925.375       11.5685501       7.79422894E-02
   5.03679323       9.81407065E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49247678E-05  0.207895711       0.00000000       11.5685482       9.28771496E-03   2.49677159E-05   2.96270046E-05   161.226608       7.05471449E-03  -496679.781       11.5685501       7.79422894E-02
   5.04203844       9.71023692E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49229488E-05  0.207895711       0.00000000       11.5685482       9.28907190E-03   2.49677159E-05   2.99394414E-05   161.226608       7.01780804E-03  -504557.156       11.5685501       7.79422894E-02
   5.04728365       9.60750258E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49211298E-05  0.207895711       0.00000000       11.5685482       9.29042697E-03   2.49677159E-05   3.02551689E-05   161.226608       6.98109437E-03  -512559.469       11.5685501       7.79422894E-02
   5.05252886       9.50585454E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49193108E-05  0.207895711       0.00000000       11.5685482       9.29178391E-03   2.49677159E-05   3.05742324E-05   161.226608       6.94457302E-03  -520688.719       11.5685501       7.79422894E-02
   5.05777407       9.40528407E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49174918E-05  0.207895711       0.00000000       11.5685482       9.29313991E-03   2.49677159E-05   3.08966555E-05   161.226608       6.90824259E-03  -528946.938       11.5685501       7.79422894E-02
   5.06301928       9.30577371E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49156728E-05  0.207895711       0.00000000       11.5685482       9.29449685E-03   2.49677159E-05   3.12224802E-05   161.226608       6.87210215E-03  -537336.000       11.5685501       7.79422894E-02
   5.06826448       9.20731836E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49138538E-05  0.207895711       0.00000000       11.5685482       9.29585472E-03   2.49677159E-05   3.15517391E-05   161.226608       6.83615124E-03  -545858.250       11.5685501       7.79422894E-02
   5.07350969       9.10990493E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49120349E-05  0.207895711       0.00000000       11.5685482       9.29721165E-03   2.49677159E-05   3.18844759E-05   161.226608       6.80038799E-03  -554515.625       11.5685501       7.79422894E-02
   5.07875490       9.01352105E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49102159E-05  0.207895711       0.00000000       11.5685482       9.29856952E-03   2.49677159E-05   3.22207197E-05   161.226608       6.76481193E-03  -563310.250       11.5685501       7.79422894E-02
   5.08400011       8.91815653E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49083969E-05  0.207895711       0.00000000       11.5685482       9.29992832E-03   2.49677159E-05   3.25605033E-05   161.226608       6.72942214E-03  -572244.375       11.5685501       7.79422894E-02
   5.08924532       8.82380264E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49065779E-05  0.207895711       0.00000000       11.5685482       9.30128619E-03   2.49677159E-05   3.29038703E-05   161.226608       6.69421768E-03  -581320.250       11.5685501       7.79422894E-02
   5.09449053       8.73044555E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49047589E-05  0.207895711       0.00000000       11.5685482       9.30264499E-03   2.49677159E-05   3.32508680E-05   161.226608       6.65919669E-03  -590540.062       11.5685501       7.79422894E-02
   5.09973574       8.63807581E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49029399E-05  0.207895711       0.00000000       11.5685482       9.30400379E-03   2.49677159E-05   3.36015146E-05   161.226608       6.62435964E-03  -599906.062       11.5685501       7.79422894E-02
   5.10498095       8.54668324E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.49011209E-05  0.207895711       0.00000000       11.5685482       9.30536352E-03   2.49677159E-05   3.39558683E-05   161.226608       6.58970419E-03  -609420.625       11.5685501       7.79422894E-02
   5.11022615       8.45625764E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48993019E-05  0.207895711       0.00000000       11.5685482       9.30672325E-03   2.49677159E-05   3.43139582E-05   161.226608       6.55523036E-03  -619086.000       11.5685501       7.79422894E-02
   5.11547136       8.36679028E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48974829E-05  0.207895711       0.00000000       11.5685482       9.30808298E-03   2.49677159E-05   3.46758206E-05   161.226608       6.52093627E-03  -628904.812       11.5685501       7.79422894E-02
   5.12071657       8.27826807E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48956640E-05  0.207895711       0.00000000       11.5685482       9.30944271E-03   2.49677159E-05   3.50414957E-05   161.226608       6.48682239E-03  -638879.312       11.5685501       7.79422894E-02
   5.12596178       8.19068155E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48938450E-05  0.207895711       0.00000000       11.5685482       9.31080431E-03   2.49677159E-05   3.54110307E-05   161.226608       6.45288685E-03  -649011.938       11.5685501       7.79422894E-02
   5.13120699       8.10402344E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48920260E-05  0.207895711       0.00000000       11.5685482       9.31216404E-03   2.49677159E-05   3.57844547E-05   161.226608       6.41912874E-03  -659305.375       11.5685501       7.79422894E-02
   5.13645220       8.01827991E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48902070E-05  0.207895711       0.00000000       11.5685482       9.31352656E-03   2.49677159E-05   3.61618331E-05   161.226608       6.38554711E-03  -669762.000       11.5685501       7.79422894E-02
   5.14169741       7.93344516E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48883880E-05  0.207895711       0.00000000       11.5685482       9.31488723E-03   2.49677159E-05   3.65431843E-05   161.226608       6.35214150E-03  -680384.438       11.5685501       7.79422894E-02
   5.14694262       7.84950826E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48865690E-05  0.207895711       0.00000000       11.5685482       9.31624882E-03   2.49677159E-05   3.69285517E-05   161.226608       6.31891005E-03  -691175.438       11.5685501       7.79422894E-02
   5.15218782       7.76645757E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48847500E-05  0.207895711       0.00000000       11.5685482       9.31761134E-03   2.49677159E-05   3.73179937E-05   161.226608       6.28585275E-03  -702137.562       11.5685501       7.79422894E-02
   5.15743303       7.68428727E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48829310E-05  0.207895711       0.00000000       11.5685482       9.31897294E-03   2.49677159E-05   3.77115321E-05   161.226608       6.25296868E-03  -713273.562       11.5685501       7.79422894E-02
   5.16267824       7.60298572E-05   4.32206281E-02   0.00000000       5.78427362       29.3865929      -3.39703934E-06   2.48811120E-05  0.207895711       0.00000000       11.5685482       9.32033546E-03   2.49677159E-05   3.81092177E-05   161.226608       6.22025644E-03  -724586.062       11.5685501       7.79422894E-02
   5.16792345       7.52254346E-05   4.32206281E-02   6.87191175E-07   5.78427362       29.3865929      -3.39703934E-06   2.48792931E-05  0.207895711       3.30546095E-06   11.5685482       9.32169892E-03   2.49677159E-05   3.85111125E-05   161.226608       6.18771510E-03  -736078.125       11.5685501       7.79422894E-02
   5.17316866       7.44295248E-05   4.32206281E-02  -5.52098925E-07   5.78427124       29.3865929      -3.39703934E-06   2.48774741E-05  0.207895711      -2.65565313E-06   11.5685463       9.32306238E-03   2.49677159E-05   3.89172274E-05   161.226608       6.15534466E-03  -747752.375       11.5685501       7.79422894E-02
   5.17841387       7.36420552E-05   4.32206281E-02   2.42576021E-07   5.78426933       29.3865929      -3.39703934E-06   2.48756551E-05  0.207895711       1.16681588E-06   11.5685444       9.32442490E-03   2.49677159E-05   3.93276387E-05   161.226608       6.12314325E-03  -759611.750       11.5685501       7.79422894E-02
   5.18365908       7.28628875E-05   4.32206281E-02   3.30853737E-07   5.78427887       29.3865929      -3.39703934E-06   2.48738361E-05  0.207895711       1.59144088E-06   11.5685539       9.32579022E-03   2.49677159E-05   3.97423719E-05   161.226608       6.09110994E-03  -771659.250       11.5685501       7.79422894E-02
   5.18890429       7.20919707E-05   4.32206281E-02  -4.29677328E-07   5.78426361       29.3865929      -3.39703934E-06   2.48720171E-05  0.207895711      -2.06679260E-06   11.5685387       9.32715368E-03   2.49677159E-05   4.01614852E-05   161.226608       6.05924428E-03  -783897.875       11.5685501       7.79422894E-02
   5.19414949       7.13292247E-05   4.32206281E-02   2.51326782E-07   5.78428745       29.3865929      -3.39703934E-06   2.48701981E-05  0.207895711       1.20890797E-06   11.5685625       9.32851806E-03   2.49677159E-05   4.05850078E-05   161.226608       6.02754578E-03  -796330.500       11.5685501       7.79422894E-02
   5.19939470       7.05745333E-05   4.32206281E-02   9.63415800E-07   5.78426075       29.3865929      -3.39703934E-06   2.48683791E-05  0.207895711       4.63413016E-06   11.5685358       9.32988245E-03   2.49677159E-05   4.10130087E-05   161.226608       5.99601259E-03  -808960.375       11.5685501       7.79422894E-02
   5.20463991       6.98278309E-05   4.32206281E-02  -1.13844453E-06   5.78428221       29.3865929      -3.39703934E-06   2.48665601E-05  0.207895711      -5.47603668E-06   11.5685568       9.33124777E-03   2.49677159E-05   4.14455171E-05   161.226608       5.96464472E-03  -821790.500       11.5685501       7.79422894E-02
   5.20988512       6.90890229E-05   4.32206281E-02   1.24035307E-06   5.78426170       29.3865929      -3.39703934E-06   2.48647411E-05  0.207895711       5.96622749E-06   11.5685368       9.33261309E-03   2.49677159E-05   4.18825839E-05   161.226608       5.93344076E-03  -834824.250       11.5685501       7.79422894E-02
   5.21513033       6.83581820E-05   4.32207137E-02  -1.43708633E-06   5.78427458       29.3865929      -3.39703934E-06   2.48629221E-05  0.207895920      -6.91252808E-06   11.5685377       9.33397841E-03   2.49677159E-05   4.23242600E-05   161.226608       5.90240024E-03  -848064.625       11.5685501       7.79422894E-02
   5.22037554       6.76346681E-05   4.32205535E-02   2.31161188E-08   5.78429842       29.3865929      -3.39703934E-06   2.48611032E-05  0.207895532       1.11191028E-07   11.5685835       9.33534466E-03   2.49677159E-05   4.27705927E-05   161.226608       5.87152177E-03  -861515.000       11.5685501       7.79422894E-02
   5.22562075       6.69191868E-05   4.32206281E-02   1.62758136E-06   5.78427219       29.3865929      -3.39703934E-06   2.48592842E-05  0.207895711       7.82883581E-06   11.5685472       9.33671091E-03   2.49677159E-05   4.32216402E-05   161.226608       5.84080489E-03  -875178.688       11.5685501       7.79422894E-02
   5.23086596       6.62113453E-05   4.32207510E-02   8.50384311E-07   5.78425026       29.3865929      -3.39703934E-06   2.48574652E-05  0.207896009       4.09043105E-06   11.5685091       9.33807716E-03   2.49677159E-05   4.36774390E-05   161.226608       5.81024913E-03  -889059.062       11.5685501       7.79422894E-02
   5.23611116       6.55108233E-05   4.32207696E-02   2.89022974E-08   5.78425026       29.3865929      -3.39703934E-06   2.48556462E-05  0.207896054       1.39022831E-07   11.5685062       9.33944434E-03   2.49677159E-05   4.41380434E-05   161.226608       5.77985262E-03  -903159.625       11.5685501       7.79422894E-02
   5.24135637       6.48177156E-05   4.32207808E-02   1.51701983E-07   5.78424978       29.3865929      -3.39703934E-06   2.48538272E-05  0.207896084       7.29701014E-07   11.5685043       9.34081152E-03   2.49677159E-05   4.46035083E-05   161.226608       5.74961584E-03  -917483.875       11.5685501       7.79422894E-02
   5.24660158       6.41319202E-05   4.32207882E-02   1.25493375E-06   5.78425932       29.3865929      -3.39703934E-06   2.48520082E-05  0.207896098       6.03635044E-06   11.5685129       9.34217870E-03   2.49677159E-05   4.50738808E-05   161.226608       5.71953692E-03  -932035.188       11.5685501       7.79422894E-02
   5.25184679       6.34530879E-05   4.32205833E-02   2.01266971E-06   5.78426790       29.3865929      -3.39703934E-06   2.48501892E-05  0.207895607       9.68115546E-06   11.5685492       9.34354588E-03   2.49677159E-05   4.55492154E-05   161.226608       5.68961492E-03  -946817.375       11.5685501       7.79422894E-02
